tick,poi_id,visitors,crowd_ratio,name,neighborhood,category
7,12,1,0.008333333333333333,MACBA Museum,El Raval,Art
7,13,2,0.02,CCCB Center,El Raval,Art
7,14,0,0.0,Sant Pau del Camp,El Raval,Religious
7,15,0,0.0,Church of Sant Josep Oriol,Barri Gotic,Religious
7,16,155,1.7222222222222223,Picasso Museum,El Born,Art
7,17,0,0.0,Fundacio Joan Miro,Montjuic,Art
7,18,0,0.0,MNAC (Palau Nacional),Montjuic,Art
7,19,48,0.096,Barcelona Zoo,Ciutadella,Nature
7,20,485,0.485,Parc de la Ciutadella,Ciutadella,Nature
7,21,10,0.03333333333333333,Castell de Montjuic,Montjuic,History
7,22,79,0.049375,Magic Fountain of Montjuic,Montjuic,History
7,23,4,0.005714285714285714,Poble Espanyol,Montjuic,History
7,24,52,0.004649000464900046,Estadi Olimpic Lluis Companys,Montjuic,History
7,25,41,0.5857142857142857,Montjuic Cable Car (Teleferic),Montjuic,Nature
7,26,0,0.0,Laberint d'Horta,Horta-Guinardo,Nature
7,27,0,0.0,Bunkers del Carmel,Horta-Guinardo,Nature
7,28,29,0.12083333333333333,CosmoCaixa,Horta-Guinardo,Art
7,29,0,0.0,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
7,30,5,0.1,Casa Vicens,Gracia,Art
7,31,0,0.0,Camp Nou Stadium,Les Corts,History
7,32,2,0.0125,FC Barcelona Museum,Les Corts,History
7,33,50,0.1,Mercat de la Boqueria,El Raval,Food
7,34,58,0.24166666666666667,Mercat de Sant Antoni,Sant Antoni,Food
7,35,0,0.0,Mercat de Santa Caterina,El Born,Food
7,36,73,0.45625,Mercat de la Concepcio,Sant Antoni,Food
7,37,72,0.18,Mercat dels Encants,Poblenou,History
7,38,29,0.018125,Barceloneta Beach,La Barceloneta,Nature
7,39,3,0.003,Port Vell (Promenade),Barri Gotic,History
7,40,0,0.0,Aquarium Barcelona,Barri Gotic,Nature
7,41,9,0.075,Maritime Museum,Barri Gotic,History
7,42,0,0.0,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
7,43,0,0.0,El Born Cultural Center,El Born,History
7,44,0,0.0,Parc de la Creueta del Coll,Horta-Guinardo,Nature
7,45,5,0.03125,Parc de l'Espanya Industrial,Sants,Nature
7,46,31,0.12916666666666668,Parc Central de Nou Barris,Nou Barris,Nature
7,47,0,0.0,Parc del Turo de la Peira,Nou Barris,Nature
7,48,0,0.0,Torre Glories Viewpoint,Poblenou,Art
7,49,0,0.0,Parc Diagonal Mar,Poblenou,Nature
7,50,20,0.025,Forum Building / Forum Park,Poblenou,History
8,1,18,0.06,Sagrada Familia,Eixample,Religious
8,2,29,0.20714285714285716,Parc Guell,Gracia,Nature
8,3,266,0.16625,La Rambla,Barri Gotic,History
8,4,87,0.54375,Santa Maria del Mar,El Born,Religious
8,5,43,0.5375,Casa Batllo,Eixample,Art
8,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
8,7,5,0.011649580615097856,Palau de la Musica Catalana,El Born,Art
8,8,8,0.02666666666666667,Hospital de Sant Pau,Eixample,History
8,9,8,0.03333333333333333,Barcelona Cathedral,Barri Gotic,Religious
8,10,66,0.55,Basilica de Santa Maria del Pi,Barri Gotic,Religious
8,11,10,0.2,Palau Guell,El Raval,Art
8,12,0,0.0,MACBA Museum,El Raval,Art
8,13,3,0.03,CCCB Center,El Raval,Art
8,14,0,0.0,Sant Pau del Camp,El Raval,Religious
8,15,0,0.0,Church of Sant Josep Oriol,Barri Gotic,Religious
8,16,106,1.1777777777777778,Picasso Museum,El Born,Art
8,17,0,0.0,Fundacio Joan Miro,Montjuic,Art
8,18,0,0.0,MNAC (Palau Nacional),Montjuic,Art
8,19,47,0.094,Barcelona Zoo,Ciutadella,Nature
8,20,482,0.482,Parc de la Ciutadella,Ciutadella,Nature
8,21,8,0.02666666666666667,Castell de Montjuic,Montjuic,History
8,22,76,0.0475,Magic Fountain of Montjuic,Montjuic,History
8,23,0,0.0,Poble Espanyol,Montjuic,History
8,24,50,0.004470192754711583,Estadi Olimpic Lluis Companys,Montjuic,History
8,25,35,0.5,Montjuic Cable Car (Teleferic),Montjuic,Nature
